"caseid","state","dem","rep","nhwhite","nhblack","BA","faminc3","obama"
162437866,"New York",0,1,1,0,0,NA,0
165252175,"New York",1,0,0,0,0,45,NA
163015938,"Arizona",0,1,1,0,1,NA,0
161842841,"Pennsylvania",1,0,1,0,0,90,1
163183278,"Iowa",0,0,0,0,0,NA,0
164361194,"Illinois",0,1,1,0,0,25,0
164997234,"California",1,0,1,0,0,25,0
164753906,"North Carolina",1,0,0,1,0,25,NA
162644975,"Ohio",1,0,1,0,1,55,1
163335250,"New York",0,0,0,1,0,65,1
165245955,"Texas",0,1,0,0,0,15,NA
163096307,"Maryland",1,0,0,0,0,NA,1
163036142,"New Jersey",1,0,1,0,0,55,1
165704199,"Washington",0,0,0,0,0,65,0
164961475,"Ohio",1,0,1,0,0,35,1
162569108,"Washington",0,0,1,0,0,15,NA
162255240,"Oregon",1,0,1,0,0,45,1
162629350,"New York",1,0,1,0,1,130,NA
163430180,"Oklahoma",1,0,1,0,0,35,NA
163549441,"Arkansas",0,0,0,1,0,55,NA
162867161,"Virginia",1,0,1,0,1,35,1
167175613,"Missouri",0,1,1,0,0,25,NA
162858078,"Tennessee",0,0,1,0,1,130,NA
162982056,"North Carolina",0,1,1,0,0,45,0
163923398,"West Virginia",0,1,1,0,0,NA,NA
162363270,"Texas",0,1,1,0,0,45,0
163328065,"New York",1,0,1,0,0,65,NA
163721746,"Florida",1,0,0,0,1,NA,1
164638165,"Florida",1,0,0,0,0,35,1
162253482,"Georgia",0,0,1,0,1,25,1
162495578,"Kentucky",0,0,0,0,0,45,0
164312938,"Florida",0,1,1,0,0,25,0
164139318,"Florida",0,0,1,0,0,35,1
164774899,"Georgia",1,0,0,1,0,55,1
162492599,"Florida",1,0,1,0,0,110,1
166599132,"Minnesota",0,0,1,0,1,NA,0
166658013,"Louisiana",0,0,0,0,0,55,0
162758877,"Illinois",0,0,0,0,0,25,1
162307920,"Washington",0,0,0,0,1,90,0
164341453,"North Carolina",1,0,1,0,0,25,1
164965323,"Utah",0,1,1,0,0,35,NA
164412166,"Pennsylvania",1,0,1,0,0,25,0
163499657,"Virginia",0,0,1,0,0,25,0
164549887,"Florida",0,1,0,0,0,5,NA
164671842,"Florida",1,0,0,0,0,NA,NA
164200834,"Ohio",0,0,1,0,0,5,NA
162390660,"Florida",0,0,1,0,1,NA,1
162998682,"Colorado",0,1,1,0,0,110,0
162253251,"North Carolina",0,0,1,0,1,NA,0
161854920,"Connecticut",0,0,1,0,0,55,NA
161815293,"Arkansas",0,1,1,0,0,90,0
162465552,"Ohio",0,0,0,1,1,35,1
163701544,"Minnesota",1,0,0,1,1,55,1
163166321,"New York",1,0,0,1,1,65,NA
164384354,"Michigan",0,1,1,0,0,15,0
162388496,"Oregon",1,0,1,0,1,130,1
162589960,"New York",1,0,1,0,0,NA,1
162605261,"Alabama",1,0,0,1,0,35,1
162451824,"Indiana",0,1,1,0,0,5,NA
164779660,"Florida",0,0,1,0,0,45,NA
161860684,"New York",1,0,1,0,1,130,1
164764651,"Florida",0,1,1,0,0,90,0
162462275,"Minnesota",1,0,1,0,0,15,1
162862824,"Arkansas",1,0,1,0,0,35,0
163433946,"Oklahoma",1,0,1,0,0,NA,1
164310081,"Michigan",1,0,1,0,0,45,1
162412968,"California",1,0,1,0,0,130,1
161850305,"Kansas",1,0,1,0,0,25,0
162470681,"Wisconsin",0,1,1,0,0,NA,0
162530626,"California",1,0,0,0,0,35,1
163525350,"Delaware",1,0,0,1,1,130,NA
164296930,"New York",0,0,1,0,0,35,NA
163856951,"Wisconsin",1,0,0,1,1,35,NA
163988346,"Idaho",0,1,1,0,0,25,NA
162465546,"West Virginia",0,0,1,0,1,45,0
162836205,"Nebraska",0,1,1,0,0,75,0
162148121,"Florida",1,0,0,0,1,90,1
161861225,"Ohio",1,0,1,0,1,45,1
162796330,"Maryland",1,0,1,0,0,NA,NA
166615904,"Washington",1,0,1,0,1,425,1
163397532,"Illinois",0,0,1,0,1,110,0
162439200,"Kentucky",0,1,1,0,0,45,0
163409479,"New York",0,0,1,0,0,NA,NA
164714995,"California",0,0,0,0,0,25,NA
165159810,"Maryland",0,0,0,1,0,5,NA
164503169,"North Carolina",0,0,1,0,0,35,NA
162381680,"Michigan",0,0,1,0,0,55,0
164387063,"Florida",1,0,0,1,0,35,NA
162866412,"Colorado",0,1,1,0,0,15,0
163576057,"Illinois",0,1,1,0,0,75,0
162281589,"Florida",0,0,1,0,1,130,0
161898305,"Idaho",1,0,1,0,1,15,1
164959825,"Minnesota",0,1,0,0,0,90,NA
161895557,"Texas",0,1,1,0,0,NA,0
162744852,"Michigan",0,1,0,0,0,110,0
162308058,"Oklahoma",1,0,1,0,1,90,1
163845631,"Wisconsin",0,0,0,1,1,45,1
162272512,"Ohio",0,0,1,0,0,65,0
164902209,"North Carolina",0,0,1,0,0,15,NA
162994511,"South Carolina",0,1,1,0,0,45,0
162784893,"Texas",1,0,1,0,1,90,1
163406400,"Illinois",0,0,1,0,0,90,1
167370549,"Florida",0,0,1,0,0,5,1
164846382,"North Carolina",0,0,1,0,0,35,0
162825348,"California",0,0,0,1,0,NA,NA
166720253,"Louisiana",0,1,1,0,1,90,0
162750360,"Tennessee",0,1,1,0,1,45,0
163772733,"Pennsylvania",1,0,1,0,0,25,1
167710971,"Texas",1,0,1,0,0,175,NA
166639800,"Wisconsin",0,1,1,0,1,300,0
162441942,"Oregon",1,0,1,0,0,NA,1
162225494,"Ohio",0,1,1,0,0,175,0
163116663,"Louisiana",0,1,1,0,0,45,0
162831693,"Virginia",1,0,1,0,1,75,1
163154406,"Rhode Island",1,0,1,0,0,90,1
162871087,"Indiana",0,0,1,0,0,35,0
162476500,"Iowa",1,0,1,0,0,25,1
162545803,"Massachusetts",0,0,1,0,0,NA,0
162321329,"Idaho",0,0,1,0,0,25,0
165252275,"Georgia",1,0,0,1,0,25,1
165382515,"Pennsylvania",1,0,0,1,0,35,NA
165080439,"California",1,0,0,1,0,55,NA
162386681,"New York",0,0,1,0,0,130,0
162724236,"Wisconsin",1,0,1,0,0,65,0
162999192,"Arkansas",0,0,1,0,1,NA,0
162528853,"New Jersey",0,0,1,0,0,130,NA
162412128,"New Jersey",1,0,1,0,1,65,1
164467137,"Virginia",1,0,1,0,1,130,1
163607031,"Texas",0,0,0,0,0,NA,NA
162747387,"North Carolina",0,1,1,0,0,75,0
164745082,"Pennsylvania",0,1,1,0,0,25,NA
164372977,"Texas",0,1,1,0,0,35,0
164251469,"Missouri",1,0,1,0,0,35,1
165982863,"Montana",0,0,1,0,0,90,0
164017083,"Iowa",0,0,1,0,0,110,0
162704343,"Kentucky",0,0,1,0,0,NA,NA
163090337,"Hawaii",1,0,0,0,0,35,NA
161860918,"Maryland",0,1,1,0,1,25,0
164391836,"Kentucky",1,0,0,1,0,NA,NA
163762475,"Indiana",1,0,1,0,0,NA,NA
164558305,"Missouri",1,0,0,1,0,15,NA
162485844,"New York",0,1,1,0,0,5,NA
162461779,"Kansas",1,0,1,0,0,NA,1
164212482,"Virginia",1,0,1,0,0,90,1
161807882,"Illinois",0,1,1,0,1,110,0
162263974,"Georgia",0,1,1,0,1,90,0
161836396,"California",0,1,1,0,0,NA,0
162784544,"Illinois",1,0,1,0,1,45,1
163563111,"Massachusetts",0,0,1,0,1,225,0
162438039,"New Hampshire",0,1,1,0,0,75,0
166653802,"Florida",1,0,1,0,1,130,0
163391456,"Pennsylvania",0,1,1,0,0,35,0
162879640,"Rhode Island",1,0,1,0,1,5,0
164797144,"Pennsylvania",1,0,1,0,0,45,NA
162357564,"Tennessee",0,0,1,0,1,35,0
164902408,"Ohio",1,0,1,0,0,35,NA
162273041,"Georgia",0,0,1,0,0,35,0
162457228,"North Carolina",0,0,1,0,0,45,0
163868521,"Washington",0,0,0,0,0,45,NA
162738122,"Louisiana",1,0,1,0,1,NA,0
162253126,"New York",1,0,1,0,0,25,NA
164981971,"Texas",0,0,0,0,0,15,NA
162747192,"Utah",0,1,1,0,0,NA,0
162372055,"New York",0,0,1,0,1,90,1
162375132,"Virginia",1,0,1,0,0,90,1
163597576,"Ohio",0,1,1,0,0,90,0
162223033,"Texas",1,0,1,0,0,NA,1
164645976,"North Carolina",0,1,1,0,1,NA,0
161831629,"Idaho",1,0,1,0,0,25,NA
165049740,"Florida",1,0,0,0,0,25,NA
166442260,"North Carolina",1,0,1,0,1,175,1
164047455,"Oregon",1,0,0,0,0,15,NA
163013847,"Alabama",0,1,1,0,0,55,0
165336807,"New Mexico",0,0,0,0,0,65,0
164810226,"Tennessee",0,0,0,1,0,35,1
163185926,"Illinois",1,0,0,1,0,5,NA
161802613,"New York",1,0,1,0,1,225,1
162222411,"Connecticut",1,0,1,0,0,45,1
164852813,"California",1,0,0,0,1,65,0
162862817,"Maine",0,1,1,0,1,NA,0
164611675,"North Carolina",1,0,0,1,1,35,1
162512134,"Kansas",0,1,1,0,1,25,0
162263657,"Florida",0,1,1,0,1,110,0
164448197,"West Virginia",0,0,1,0,0,NA,0
163211000,"Ohio",1,0,0,1,0,65,NA
162461222,"Nevada",1,0,1,0,0,110,0
163537767,"New York",1,0,1,0,1,55,1
163709807,"Louisiana",0,0,1,0,0,130,0
162129743,"Tennessee",1,0,1,0,0,NA,1
164586517,"Montana",0,0,1,0,0,15,NA
164536613,"Florida",0,0,1,0,0,75,0
162255351,"Missouri",0,0,1,0,0,25,0
165102763,"South Carolina",1,0,0,1,0,5,0
164543481,"New York",0,0,1,0,0,25,1
163863166,"South Carolina",0,1,0,0,0,110,0
162438000,"Mississippi",0,1,1,0,1,NA,0
162163962,"Michigan",0,0,1,0,0,25,NA
163055256,"Pennsylvania",0,1,1,0,0,90,NA
162512344,"Louisiana",1,0,1,0,0,65,0
161802694,"Ohio",0,1,1,0,0,35,0
162740431,"Pennsylvania",0,1,1,0,0,45,0
163926681,"Colorado",1,0,1,0,0,90,NA
163120769,"New York",0,0,1,0,0,55,0
164086605,"Wisconsin",0,0,1,0,0,35,0
163133898,"Ohio",0,0,1,0,0,25,0
162357992,"Oklahoma",0,1,1,0,0,90,0
166634411,"Ohio",0,0,1,0,0,NA,0
162297856,"West Virginia",1,0,1,0,1,75,1
165058013,"Oregon",1,0,0,0,0,25,1
162599914,"Georgia",0,1,1,0,0,55,0
163052031,"Texas",0,0,1,0,0,NA,NA
163649207,"Michigan",1,0,1,0,0,NA,NA
163187212,"Missouri",1,0,0,1,0,45,NA
164028801,"Michigan",1,0,1,0,0,90,1
164964891,"Arkansas",0,1,1,0,0,45,0
163375565,"West Virginia",0,0,1,0,1,15,NA
162323998,"New York",0,0,0,0,1,130,0
162516317,"New York",1,0,1,0,1,NA,1
163255151,"Texas",0,1,1,0,0,25,0
166519296,"Texas",0,0,0,0,0,55,0
162259849,"Kansas",1,0,1,0,0,25,1
164629693,"Texas",0,0,1,0,0,45,1
164237346,"Indiana",1,0,1,0,0,25,1
163607045,"Oregon",0,0,1,0,1,35,NA
164645942,"Pennsylvania",1,0,0,0,0,90,NA
162315553,"Arizona",0,0,1,0,0,55,0
162741141,"New Jersey",1,0,1,0,0,15,1
164225686,"Florida",1,0,1,0,0,35,1
164503264,"New Jersey",0,1,1,0,0,25,0
163363535,"New York",1,0,1,0,0,90,1
162253852,"Washington",0,0,1,0,0,300,0
163841417,"Ohio",1,0,0,1,1,NA,NA
164637954,"Michigan",1,0,0,0,0,110,NA
164039300,"California",1,0,1,0,1,90,NA
164719473,"Michigan",0,1,1,0,0,NA,0
164659592,"California",0,0,0,0,1,NA,NA
161101840,"North Carolina",1,0,1,0,0,90,1
163065877,"Wisconsin",1,0,0,1,0,25,NA
163427231,"Washington",1,0,1,0,1,55,NA
163500432,"South Carolina",0,0,1,0,0,NA,NA
162281252,"Washington",0,1,1,0,1,130,0
164043262,"South Carolina",0,1,1,0,0,55,0
163577037,"Iowa",0,0,1,0,0,75,NA
161849232,"Ohio",0,1,1,0,1,110,0
162540404,"Arizona",0,1,1,0,0,15,0
166222339,"Missouri",1,0,0,1,1,225,NA
161866116,"Montana",0,1,1,0,1,45,0
163004734,"Connecticut",1,0,1,0,0,45,0
165915904,"Florida",0,1,0,0,1,225,NA
163176152,"Delaware",0,0,0,1,0,NA,NA
165232207,"Arizona",1,0,0,0,0,55,NA
162285398,"South Carolina",1,0,1,0,1,15,1
165619331,"Wisconsin",1,0,1,0,0,75,0
162439651,"Utah",0,1,1,0,0,25,0
161813160,"Maryland",0,0,1,0,1,NA,1
165595256,"Colorado",0,0,1,0,0,55,0
161730109,"Washington",1,0,1,0,0,55,1
163187590,"Massachusetts",0,0,0,0,0,65,NA
162326603,"Washington",0,1,1,0,0,75,0
162451984,"Oregon",1,0,1,0,0,15,0
163218086,"Texas",1,0,0,0,0,55,NA
162374667,"Pennsylvania",0,1,1,0,1,65,0
163688447,"Michigan",1,0,1,0,0,45,NA
163010788,"Minnesota",1,0,0,1,0,45,NA
162441991,"Arkansas",1,0,1,0,1,75,1
162518512,"Nevada",0,0,0,0,1,5,NA
163884864,"Arizona",1,0,0,0,0,35,NA
163302217,"Connecticut",0,1,1,0,1,NA,0
162382337,"Florida",0,1,1,0,1,35,0
163431697,"Michigan",0,0,1,0,0,110,0
163773743,"California",0,1,0,0,0,75,NA
163171445,"Florida",0,0,0,1,1,5,1
162371418,"Idaho",0,1,1,0,0,35,0
161983900,"South Carolina",0,1,1,0,0,NA,0
164655398,"Arizona",1,0,1,0,0,15,0
163415072,"Texas",0,1,1,0,0,90,0
163226150,"Maryland",1,0,0,1,1,110,1
164712316,"Texas",0,0,1,0,0,25,NA
162625483,"Iowa",0,0,1,0,1,25,NA
162408345,"Tennessee",1,0,1,0,1,130,1
162525567,"New Jersey",0,1,1,0,0,130,0
162455293,"Oregon",0,0,1,0,0,25,NA
162342604,"Arizona",0,1,1,0,1,90,0
164525342,"Florida",1,0,0,0,1,15,1
163860810,"Illinois",1,0,0,1,0,NA,NA
164577940,"Mississippi",0,0,0,1,0,NA,NA
161803583,"Kentucky",1,0,1,0,0,15,1
164604375,"Kansas",0,1,1,0,0,NA,0
162254835,"Kentucky",1,0,1,0,1,55,0
163868492,"New Jersey",1,0,0,0,0,15,1
162333858,"California",1,0,0,0,0,5,1
164808193,"Florida",0,1,1,0,0,NA,0
162150580,"Nevada",0,0,1,0,1,35,NA
162465235,"California",1,0,0,0,1,NA,1
162331970,"West Virginia",0,1,1,0,0,15,0
165904172,"Wisconsin",0,0,1,0,0,45,0
165084003,"Minnesota",1,0,0,1,0,5,NA
161820171,"Oklahoma",1,0,1,0,0,25,1
163013549,"Mississippi",0,0,0,1,0,25,1
166094511,"Wisconsin",1,0,1,0,0,65,1
162412233,"Florida",1,0,1,0,1,65,1
162255760,"North Carolina",0,1,1,0,0,55,0
162341034,"Delaware",0,1,1,0,1,75,0
161825645,"Utah",0,0,1,0,1,75,NA
162165260,"Texas",0,1,0,0,0,110,0
166371680,"Colorado",1,0,0,0,0,15,1
165684613,"California",0,1,0,0,0,75,NA
164225864,"New Jersey",0,0,1,0,0,175,NA
163609657,"Wisconsin",0,1,1,0,1,35,0
165066190,"Florida",0,1,1,0,1,NA,0
166934663,"Georgia",0,0,0,0,0,15,NA
162160156,"Michigan",0,0,1,0,1,55,0
164208458,"New York",1,0,1,0,0,55,NA
163001208,"Florida",0,1,1,0,1,NA,0
166529873,"Michigan",0,0,1,0,1,NA,1
161880748,"New York",1,0,1,0,1,110,0
163162712,"Utah",0,0,1,0,1,35,1
164412693,"Texas",0,0,0,0,0,45,NA
162379677,"Ohio",1,0,1,0,1,90,1
164139440,"Maryland",0,0,0,1,0,225,NA
162426213,"California",0,1,0,1,0,NA,1
164829401,"Pennsylvania",0,1,1,0,0,55,0
162990759,"Missouri",0,0,1,0,0,65,NA
162278494,"Maryland",1,0,1,0,0,35,NA
163446279,"North Carolina",1,0,1,0,0,35,1
163369215,"Indiana",0,1,1,0,0,90,0
163181136,"Illinois",0,0,1,0,0,65,1
164476841,"Iowa",1,0,1,0,0,NA,NA
162613444,"Nevada",1,0,1,0,1,90,1
164986885,"Maryland",1,0,0,1,0,NA,1
164149673,"New York",0,0,1,0,0,75,0
161871524,"New York",0,0,1,0,1,110,0
164395294,"Wisconsin",0,1,1,0,1,90,0
164754263,"Oregon",0,0,1,0,0,15,NA
162377793,"Delaware",0,1,1,0,1,110,0
164547404,"Texas",1,0,1,0,1,90,1
162056359,"New York",0,0,1,0,0,90,1
163533159,"Florida",1,0,0,1,0,75,NA
162560403,"North Carolina",0,0,1,0,0,25,0
163003315,"Texas",1,0,1,0,0,NA,0
166541305,"Florida",1,0,1,0,1,130,1
165094053,"Maryland",1,0,0,1,1,15,NA
162443779,"Texas",1,0,1,0,1,90,1
163713820,"New Jersey",0,1,1,0,0,55,0
162540177,"Iowa",0,0,1,0,0,35,NA
162975613,"California",0,1,1,0,1,25,0
163195762,"Nebraska",1,0,1,0,0,65,1
162547735,"Mississippi",0,1,1,0,1,55,0
163074372,"New York",0,1,0,0,0,5,0
162338308,"Ohio",0,0,1,0,1,NA,1
165473592,"North Carolina",0,1,1,0,0,35,0
162348057,"Virginia",0,1,1,0,0,5,NA
162734768,"Florida",0,1,0,0,0,65,NA
162648231,"Texas",1,0,0,1,0,90,1
165179217,"Maryland",1,0,0,0,0,110,NA
162727548,"Indiana",1,0,0,1,0,25,1
163687165,"Wisconsin",0,1,1,0,0,25,0
161842798,"Arizona",0,1,1,0,0,90,0
162887071,"New Jersey",0,0,1,0,1,175,0
164289352,"Massachusetts",0,0,1,0,0,55,NA
162253369,"Florida",1,0,1,0,0,130,1
164303098,"Arkansas",0,1,1,0,1,130,0
164822261,"Florida",1,0,0,1,0,45,1
162255541,"California",1,0,1,0,0,55,1
163032464,"Arizona",1,0,0,1,1,35,0
162343208,"Indiana",0,1,1,0,0,75,0
164341495,"Colorado",0,0,1,0,0,15,0
163345332,"Missouri",1,0,0,1,1,110,1
163391432,"California",1,0,0,1,0,25,NA
165012673,"Rhode Island",0,0,0,0,1,65,NA
162458131,"New Jersey",0,0,1,0,0,35,NA
162561516,"Indiana",1,0,1,0,0,15,NA
163558744,"Florida",0,0,1,0,1,45,NA
166581844,"California",0,0,1,0,1,130,0
164159495,"California",1,0,0,0,0,5,NA
162379899,"Arkansas",0,0,1,0,1,90,0
162659024,"Alabama",0,1,1,0,1,110,0
164380365,"Georgia",0,0,1,0,0,25,0
164729588,"Georgia",1,0,1,0,1,75,NA
163144476,"Ohio",1,0,1,0,1,75,1
163681100,"Florida",0,0,0,0,1,225,NA
162468677,"Florida",1,0,1,0,0,130,1
162345677,"California",1,0,1,0,0,130,1
164839574,"Washington",1,0,1,0,1,NA,NA
162452068,"North Carolina",0,0,0,0,1,55,0
162358921,"New York",1,0,1,0,1,NA,1
161527283,"South Carolina",0,1,1,0,0,55,0
163073620,"Alaska",0,1,0,0,0,35,0
162424624,"Washington",0,1,1,0,0,90,0
164372818,"Massachusetts",1,0,1,0,0,35,1
164717672,"Arkansas",1,0,1,0,0,NA,NA
162567546,"Pennsylvania",1,0,1,0,0,75,1
162371420,"Nevada",0,0,1,0,0,45,0
162575853,"Illinois",1,0,1,0,0,55,NA
162304285,"Oregon",0,0,1,0,1,65,1
162372450,"Florida",0,0,1,0,0,NA,1
165239804,"Maryland",1,0,0,1,0,35,NA
163173551,"Michigan",1,0,1,0,0,NA,1
162323924,"Oklahoma",0,1,1,0,0,35,NA
162987906,"Oregon",1,0,0,0,0,65,1
162267828,"Arizona",0,1,0,0,0,NA,0
162438421,"Maryland",0,1,1,0,0,35,0
164769458,"Illinois",1,0,1,0,0,25,1
162448962,"New Mexico",1,0,1,0,1,55,1
162365440,"Tennessee",0,1,1,0,0,65,0
162290620,"Nebraska",1,0,1,0,1,NA,1
162128608,"Louisiana",0,0,1,0,0,425,NA
164318859,"Michigan",1,0,0,0,0,75,1
162667238,"Washington",1,0,1,0,1,65,1
164985089,"Florida",0,0,1,0,0,55,NA
162871312,"Arizona",0,0,1,0,0,35,NA
162407804,"New Jersey",0,1,1,0,0,75,0
164788444,"Indiana",1,0,1,0,0,25,NA
162260737,"Michigan",1,0,1,0,0,55,1
162143893,"North Carolina",0,1,1,0,1,35,0
162289676,"California",0,0,1,0,0,75,0
162203229,"Alabama",0,0,1,0,0,5,NA
164808411,"Minnesota",0,1,1,0,0,45,0
163426021,"Washington",0,0,0,0,0,NA,0
162308806,"New York",1,0,1,0,1,25,1
163036079,"California",1,0,0,0,1,110,0
163336500,"Florida",0,1,0,1,1,NA,0
164629130,"Florida",0,0,0,0,0,15,NA
162006213,"West Virginia",0,0,1,0,0,35,NA
162430433,"Oklahoma",0,1,1,0,0,65,0
162831680,"New Jersey",0,1,1,0,0,90,0
163654513,"California",1,0,1,0,0,45,NA
163174235,"Arizona",0,0,1,0,0,110,0
162337760,"North Carolina",0,0,1,0,1,75,0
162300299,"California",0,0,1,0,1,175,0
163013339,"Indiana",0,0,1,0,0,NA,NA
162551599,"Minnesota",1,0,0,0,0,NA,0
163217963,"Texas",1,0,0,0,0,55,0
162866811,"Illinois",0,1,1,0,0,90,0
162485814,"New York",1,0,0,1,1,55,NA
162434755,"Missouri",1,0,1,0,1,75,NA
163697830,"California",1,0,1,0,0,75,1
164779506,"Oregon",0,1,1,0,0,35,0
162441476,"New York",0,1,1,0,1,130,0
164634093,"California",0,1,1,0,1,75,0
164323305,"Pennsylvania",1,0,0,0,0,45,NA
163131574,"Texas",1,0,0,1,0,15,1
164356893,"New Mexico",0,0,0,0,0,5,NA
163236240,"South Carolina",0,1,1,0,0,35,0
165066486,"Iowa",0,1,1,0,0,NA,0
164054544,"Washington",1,0,0,1,0,NA,1
164749633,"New York",0,1,1,0,0,45,1
164832968,"New York",0,1,0,0,0,55,0
163134560,"New York",1,0,1,0,1,25,1
164503282,"Ohio",0,1,1,0,0,90,0
162344901,"Texas",0,0,1,0,0,25,NA
165132193,"Louisiana",1,0,0,0,0,45,0
162497106,"Texas",1,0,1,0,0,45,1
162249173,"North Carolina",0,1,1,0,0,25,NA
162143330,"Utah",0,1,1,0,0,NA,0
163212175,"Florida",0,1,1,0,1,130,0
165656661,"Kentucky",0,1,0,1,0,35,0
163371607,"Pennsylvania",0,0,1,0,0,55,NA
162409584,"New Mexico",0,1,1,0,1,75,0
162498662,"Virginia",1,0,1,0,1,110,1
162970615,"Florida",1,0,1,0,0,90,1
166597728,"Texas",1,0,1,0,1,300,0
164101115,"New York",0,1,1,0,0,90,0
162300715,"California",0,0,1,0,0,175,0
164988260,"Pennsylvania",0,0,1,0,0,130,0
162534647,"Illinois",1,0,1,0,0,55,0
161825255,"California",1,0,0,0,0,35,0
164925316,"Ohio",1,0,1,0,0,45,NA
164024798,"Pennsylvania",1,0,0,1,0,15,1
163065795,"Maine",0,0,1,0,1,55,NA
165120879,"Georgia",0,0,0,1,0,35,NA
162379470,"West Virginia",1,0,1,0,1,35,1
164055519,"California",1,0,0,0,0,25,NA
164853563,"Louisiana",1,0,0,1,0,NA,NA
162430526,"Wisconsin",0,1,1,0,0,90,0
162311623,"Virginia",0,0,1,0,1,130,0
162377538,"New Hampshire",0,0,1,0,0,110,0
162307573,"New Jersey",0,1,1,0,1,NA,0
164141617,"Arkansas",0,0,1,0,1,300,0
162324500,"Pennsylvania",0,0,1,0,0,25,1
162831451,"Missouri",0,1,1,0,0,NA,0
162381875,"Minnesota",0,1,1,0,1,110,0
164561364,"Maryland",0,0,1,0,0,NA,NA
163048269,"Michigan",1,0,1,0,0,35,1
162324773,"Florida",1,0,1,0,1,55,1
164419482,"Minnesota",1,0,1,0,0,25,1
162323754,"New York",1,0,1,0,1,130,0
165011808,"Illinois",1,0,0,1,1,175,NA
164457148,"Illinois",0,0,1,0,0,35,NA
164544189,"Texas",0,0,0,0,0,5,NA
162396734,"Missouri",1,0,1,0,1,45,1
162485729,"Nebraska",1,0,1,0,1,45,0
166563681,"California",0,1,1,0,1,90,1
163087108,"Washington",0,1,1,0,0,35,NA
162455365,"South Dakota",1,0,1,0,1,65,0
164643013,"Illinois",1,0,1,0,0,35,1
161854991,"South Carolina",0,0,1,0,1,45,1
163556867,"Wyoming",0,1,1,0,0,65,NA
165053704,"Texas",0,1,1,0,0,35,0
164441976,"South Carolina",0,1,1,0,0,35,0
164349232,"New Jersey",1,0,1,0,0,45,NA
162177207,"North Carolina",0,1,0,0,0,35,0
164640587,"Wisconsin",0,0,1,0,0,45,0
164978658,"Ohio",0,1,1,0,0,25,NA
164234719,"Illinois",0,1,1,0,0,25,0
166754900,"Texas",1,0,0,1,0,35,NA
163265959,"New Jersey",0,1,1,0,1,NA,0
162512406,"Minnesota",1,0,1,0,0,110,NA
164543430,"Pennsylvania",0,0,1,0,0,25,NA
163114773,"New York",0,1,1,0,1,130,1
162497545,"Mississippi",1,0,1,0,1,5,NA
163186273,"Michigan",0,1,1,0,0,NA,0
162442051,"Alabama",0,1,1,0,0,35,0
163712421,"Vermont",0,1,1,0,1,75,0
164281399,"Tennessee",0,1,1,0,0,NA,0
162426649,"Arizona",0,0,1,0,0,NA,1
162297795,"Michigan",1,0,1,0,0,25,NA
165166523,"Florida",1,0,1,0,1,35,NA
162441782,"Nebraska",0,0,1,0,0,25,0
163242895,"Wisconsin",1,0,0,1,0,25,1
166768218,"Tennessee",1,0,1,0,1,NA,1
162500667,"California",0,0,1,0,1,175,0
163340554,"Wisconsin",0,0,1,0,0,55,1
163395639,"California",0,1,1,0,0,15,NA
162441808,"Florida",1,0,0,1,0,35,1
162540677,"Maryland",1,0,1,0,0,35,0
165573047,"Missouri",1,0,1,0,0,25,1
163167776,"Virginia",1,0,1,0,0,110,NA
161820215,"Pennsylvania",1,0,1,0,0,35,1
164319095,"Indiana",0,0,1,0,0,25,1
164340964,"Kentucky",0,1,1,0,0,25,0
162474067,"Tennessee",1,0,1,0,0,35,1
163635648,"Florida",0,0,0,1,1,35,NA
162361680,"Ohio",0,1,1,0,1,90,0
164705429,"Oklahoma",0,1,0,0,1,55,NA
163093121,"Colorado",0,1,1,0,0,90,0
162525618,"Connecticut",0,0,1,0,1,65,0
163271660,"Colorado",0,0,1,0,0,NA,0
165052625,"Michigan",1,0,1,0,1,130,1
164499107,"California",1,0,0,0,0,35,NA
162326345,"California",1,0,1,0,0,225,1
161818581,"New York",0,0,1,0,0,90,1
162639179,"Idaho",0,1,1,0,0,5,0
162296247,"Massachusetts",1,0,1,0,1,NA,1
163129358,"California",0,0,1,0,1,NA,1
164170164,"Minnesota",0,1,1,0,0,75,0
163362317,"Florida",0,0,1,0,0,75,0
166545428,"Pennsylvania",1,0,1,0,1,NA,0
162160238,"Michigan",0,0,1,0,1,90,1
163351798,"New York",1,0,0,0,1,110,0
163590388,"Georgia",0,0,1,0,0,NA,0
161832225,"Illinois",1,0,1,0,0,425,1
164856613,"Mississippi",1,0,0,1,0,25,NA
161984506,"Florida",0,1,1,0,0,90,0
162430829,"Illinois",1,0,0,1,0,5,NA
162387452,"Oregon",0,0,1,0,1,90,0
164535014,"Maine",0,0,1,0,0,35,0
164020827,"Alabama",0,1,1,0,0,35,0
164320794,"Oregon",0,1,0,0,1,110,NA
162512413,"Iowa",0,1,1,0,0,NA,0
163681675,"North Carolina",1,0,1,0,0,35,1
162795615,"Oregon",1,0,1,0,1,45,1
162536717,"Iowa",0,1,1,0,0,90,1
164957980,"Georgia",1,0,0,1,1,55,1
166448585,"Pennsylvania",1,0,1,0,0,25,NA
163255928,"Kansas",0,1,1,0,0,NA,0
164561154,"Hawaii",0,0,0,0,0,45,NA
164561101,"California",0,0,0,0,1,110,0
164942307,"Arizona",0,0,0,1,0,55,NA
166106748,"Nebraska",1,0,1,0,0,15,1
154612072,"Illinois",0,0,1,0,1,65,NA
162643077,"New Jersey",0,0,0,1,1,75,1
